replicate,network_seed,opinion_seed,producer_assignment_seed,simulation_seed
6508,1263435735,1435770076,251264143,1435394156
6509,1062723750,1625558783,1901335311,893560156
6510,1444598595,1375641013,1493702003,291254357
6511,666915419,1813357984,894532000,154402177
6512,1335603395,2089999299,347679641,260841074
6513,1344567531,1387073669,825770791,1049826918
6514,1151112754,796406396,1705484327,455939770
6515,134461974,1400771940,256933377,1702496289
6516,659022234,2135717222,1140413532,1081925580
6517,934183718,2057953953,1089810060,677994419
6518,1648734884,18577030,1575982975,1329076986
6519,584749389,157510834,1363589377,76361925
6520,248735886,668711433,1692598348,217818466
6521,1799645541,993629124,613494760,1912682616
6522,657464950,1419996910,669743339,1104332692
6523,840432214,769933101,1711916206,1727205700
6524,282902496,2061778613,1220323136,1581135153
6525,1213755718,826999605,132086728,528328137
6526,1523130651,718977817,1504688984,1445946079
6527,953532136,75604420,573824147,736703482
6528,1158236889,514631084,1999965900,1420544865
6529,1810006265,1488350508,688965867,1090972507
6530,1322690901,217672231,798512367,1274529115
6531,1280019901,1768112272,1089376556,531162710
6532,752683264,208193692,1581662489,1216662339
6533,1646740005,1261391218,1078080431,1666509703
6534,218595621,979177262,176156669,1560846157
6535,490802561,923673005,1494811645,1875882163
6536,169703974,1602483226,1369782931,317327385
6537,376482160,1678921683,1852681568,2046084936
6538,586053334,624990591,1223640292,1577391388
6539,520318105,689713678,967902598,517790513
6540,1403548817,2029771890,695569649,857581322
6541,1800004283,575869163,808694734,671837813
6542,1910410147,1422810348,1946601968,1188433205
6543,2125819623,678396363,1991530031,1450987073
6544,864169508,374598846,1952388176,143609504
6545,652534278,979825282,1547950954,311813978
6546,2077750067,659785880,785604188,1309232889
6547,2030218824,49970913,1285698027,1518826865
6548,466426894,2120765050,1728108514,2100310804
6549,270933348,1306291361,1056510933,1231298133
6550,752963981,1298985920,1874985114,1327466739
6551,1570117246,668198201,581830735,673669003
6552,2067419757,190968015,2037073502,1688597033
6553,992414977,1638712672,1555281042,2064103811
6554,502719975,808359179,284994252,1377369357
6555,204050899,1304286742,1772488986,295923557
6556,1415661004,640430015,679756496,674032308
6557,186475062,2028266081,2120889795,1259097410
6558,1735532677,1544344053,1342903921,283775105
6559,1384679980,1598235063,194113863,1375569377
6560,1879625630,279048878,1767953260,2031473111
6561,1304942980,1447512213,2138876616,1925187094
6562,1185490173,943632999,1935436111,883898210
6563,1392331211,189821030,742996954,586721525
6564,185654222,983604839,1874288450,1714525512
6565,983115344,1384320452,870887387,43283086
6566,1692608325,1154842984,202999119,1641311466
6567,1813767663,1543805236,2012832181,746592025
6568,1319367955,783451446,1286590818,526894035
6569,24535714,762365067,493073012,573418401
6570,959643843,837571020,502574045,522534389
6571,1104944710,1891990554,1065681248,1957274790
6572,1725062063,134506109,1218578331,661457256
6573,139595155,1813010044,1175402530,554353762
6574,609830837,272865887,1409970054,468957791
6575,1523562560,1694847832,1299787226,2607164
6576,1643280214,1943742365,746995264,153709018
6577,1457258695,167131604,830980532,1667235279
6578,1420656113,681994494,1077882757,1163713195
6579,614130665,1473916900,1001578913,34164504
6580,2043821191,1528678052,1725358194,667311760
6581,528817080,444775937,346283244,394381030
6582,1239375019,220283189,781230381,1679960053
6583,987625413,112376380,1132408708,1163473121
6584,1398691298,1236188386,1312207932,1302413695
6585,1842588300,677458106,133531332,1191469998
6586,250717315,1928311192,1646395312,1904085299
6587,1719515888,1270867129,1717559568,2098331716
6588,1992436953,743535884,1672750061,640583871
6589,1254566508,1764228215,244181462,1765989531
6590,1865511904,1943189296,1063872035,1887585852
6591,654811817,597764467,550203598,886609703
6592,1525521334,853265100,158077349,859157323
6593,1654964987,1605258901,1765545947,1993146684
6594,1870647449,952936274,1603060798,854814259
6595,1696586846,223648175,39936717,1319805282
6596,1027403574,438372719,66929779,220938925
6597,43962932,1626685729,238201253,207308897
6598,1675013231,158396159,1926988252,1062730513
6599,93856559,156905969,38236096,1980842608
6600,1547307468,1448583276,996349583,1629062554
6601,1727032430,2135620055,1604772232,2147353772
6602,289548800,243510346,1377967510,1356395803
6603,796242230,391907410,120558414,947778440
6604,271138709,1953863301,1899987884,1350145883
6605,274462803,2143063530,1725454626,1565253615
6606,1853871053,104642342,455382434,1763531358
6607,603551920,292441588,1941189152,1785888515
6608,858002416,569036996,1556629291,614588256
6609,722766307,54757576,491587829,1285493376
6610,1793889768,103147028,1111335309,1245466694
6611,205673497,1933895205,815372855,1995043478
6612,1018371850,1478429001,1962968002,1201480062
6613,2013647313,1925438023,1787003553,308907553
6614,366766829,42791841,771552647,1178090248
6615,1319107838,783632124,1089259232,921881465
6616,86234801,305580572,1147976287,2076325712
6617,187644682,560886520,744402107,1983395386
6618,1035708147,814573377,1548129689,2122287682
6619,1156765297,323659043,1436963080,412886121
6620,204706517,2053497381,1665201134,1894629088
6621,167632703,1005361356,1250955459,363295168
6622,1451517341,357247531,217035450,1416455566
6623,1240823879,383882438,835604522,1218582314
6624,1891458671,616468935,2008204271,1885645043
6625,7925561,1555530204,165675083,1387912722
6626,2068785212,184236201,1499047778,1639317272
6627,33094399,1893357113,2019863954,1678790331
6628,1898381287,548257464,1556845719,2140008552
6629,669956868,2115291673,2075953427,5336294
6630,164142085,1821962193,220268805,245667244
6631,1351464823,1233041416,2112419494,1378934266
6632,1645625081,1297164742,349894640,1456250217
6633,648048520,717953180,192901648,455719809
6634,346882255,340863012,377036818,854870286
6635,1182098132,1512610249,1416970616,1794397675
6636,145237592,1177837514,1497858702,1467106065
6637,168713438,1314843055,1815933873,106741069
6638,1292881041,1628972924,1201166738,1138061849
6639,420929952,286777111,1225422129,877071308
6640,445406966,912425285,1416604600,285690839
6641,987876988,297868738,602471856,909790623
6642,363328933,342586686,427765842,470939387
6643,1319666192,1825569103,1091485069,135683238
6644,2052233066,346797493,1332835755,392108839
6645,874770769,517056322,99076437,1709602776
6646,1162037489,1212562596,1911809641,1201186428
6647,837913639,1780269634,1903830372,1233999335
6648,864697465,1121290175,1318374810,696590320
6649,1224861056,308674104,816544190,734927510
6650,173774690,196200860,1549540373,1081772929
6651,107471023,1684458371,856211324,772984840
6652,1034530082,981504887,554741995,1388223542
6653,768848720,180153751,816430076,935746682
6654,621252955,1158755042,163550241,746540544
6655,964384926,2130509485,1451203507,319527397
6656,1805376596,1020608333,1363421066,707629889
6657,1440642868,308363248,2012421812,1718094164
6658,421666403,284160874,1358701377,1813279263
6659,1029512260,657744916,546109103,85999202
6660,830239155,421118053,329712233,1270958569
6661,984284712,286174403,41160438,1510632725
6662,1011342786,680765850,699043154,2102589212
6663,1566117308,1601181843,2299287,695750320
6664,420773858,2059497150,1066408517,1954090143
6665,1927602590,757642327,1019676357,306507089
6666,422797954,952871974,880840657,406929670
6667,1161087185,486779305,814290621,56717723
6668,1316839415,1587234325,320273031,380844328
6669,7243767,996027857,1953674229,1498437037
6670,1781536842,2122818391,499090224,1641473825
6671,2082869335,1833113694,653488728,653531123
6672,762011337,530970026,546061755,989062280
6673,634362858,469193159,520788890,2147004956
6674,1864894488,779795100,1406944864,1494509741
6675,2113111149,364605653,797829479,312907130
6676,1205702177,1520222481,1182355208,1958562181
6677,497117566,1164840184,1195748169,831050421
6678,1708624400,1842273389,265059156,1595317771
6679,623027010,2102209314,1905806372,854898609
6680,138962462,401714142,606445476,131381000
6681,442964693,555625094,1387556484,1747756325
6682,1271150754,317221123,886389824,839727634
6683,1984044395,1847560557,152886547,1432291534
6684,54164942,1357366664,598561958,544111911
6685,109651356,1229164389,623798512,861877240
6686,329781457,299327935,2108931017,128524323
6687,271646073,888052921,680927690,1449284413
6688,822560497,2136637513,1450690211,24108247
6689,522519604,1339900481,1673370972,1027232189
6690,1510425998,1599700142,2103328924,912814973
6691,311424386,961318393,997598280,1883289439
6692,1784133973,1892460374,192043037,663001401
6693,809426813,1305544481,134382265,1890336767
6694,512155651,2002643674,529709138,240531239
6695,361953422,1387410900,521060240,1286040009
6696,1505266247,210498190,642196985,204128696
6697,1613839544,212060057,18186765,2013387083
6698,1480741107,1131711173,2080139246,1479833216
6699,1790278801,731622683,1851515212,2003061395
6700,844358195,1751801740,2137124923,751111064
6701,150879740,929812914,2036758862,1061014837
6702,1806931943,1416905912,751018720,1945382981
6703,1834462621,1579766492,874573293,2008898118
6704,81184689,1036773631,925815953,475096861
6705,1005084837,1613106359,1367867251,1642737343
6706,1805875478,1350153523,32801944,169270004
6707,868238613,818376966,425932874,514953886
6708,1296741742,737535005,1005055450,1975418317
6709,1283594247,261006495,1433503445,86389444
6710,401312793,1573085334,1295269404,1896556989
6711,1997538873,1391328630,490897163,1263295927
6712,142011678,1725394171,1426871232,1865869814
6713,993039534,781635144,555302315,208404324
6714,1040803935,1461420545,1465735012,455661454
6715,1338444356,135970085,781950265,1931197886
6716,367355558,1370340236,1325945107,1334410711
6717,743631005,807017775,1563070357,1814507811
6718,1991730844,634421172,87942172,1406783751
6719,1078437675,1657038207,880528876,2105584484
6720,55084181,1560937485,1748346937,1390080939
6721,324238313,989970687,1637991641,72349591
6722,2020963569,2096654169,1736527362,1086828175
6723,303676568,441480277,1194452468,496380763
6724,72206626,465580974,1628662543,1198325602
6725,1481143383,533596426,732240810,823849074
6726,1421301482,144614075,1240686400,1167588506
6727,1921712375,1393123274,1710307581,1943190363
6728,596630872,304142130,1275949479,1513693925
6729,1352429300,847873615,374489889,1192518946
6730,1702153775,265478952,1833055992,1835006844
6731,2049131441,717581621,924829524,1090453086
6732,506238867,1856310986,1136362453,1964206824
6733,1413254767,629739646,724970723,1135131770
6734,1560887532,1286444397,98689398,1494157421
6735,1528783959,1745253293,1379398678,1670239066
6736,670598345,1171750191,1668956083,941119335
6737,1019380890,1141329407,1225362091,77528705
6738,1349270556,1325167180,896641305,1507613066
6739,1328947428,1910782529,1784652843,1687854937
6740,1614188305,84758000,71019322,666643319
6741,1326358768,597487755,739188602,1610056190
6742,1502106279,757667371,782574940,1169852909
6743,315015108,275815435,854630415,787880441
6744,1978898387,1273102453,442574430,58486537
6745,664508310,1051373132,1074538314,512705824
6746,403104119,374450384,501564539,98194344
6747,974997332,1363040342,1057459126,837319998
6748,576378914,1148920408,1133963488,1874978534
6749,1067009642,2147166113,315290917,489584808
6750,434810540,890174886,2123061791,949862394
6751,387337385,259610884,553047578,1378918807
6752,466904963,122867355,716720562,1542603577
6753,2021982838,1809266236,1997884635,1492559044
6754,44170598,1796616963,159498523,1440686299
6755,1085416461,1041345900,323918813,1171707976
6756,938424813,473997058,930218882,1401339799
6757,1667698109,1890217857,1522609152,2079501426
6758,1138510839,1482411919,1699342086,424021697
6759,326923982,1676577759,47477212,1037960718
6760,195247439,1017589826,1326292767,1762369211
6761,322387539,880815133,1329361854,1980157038
6762,1597118704,499256195,1781807219,423538618
6763,369147185,1683003271,1872890484,902333865
6764,430642203,1976535880,1402371865,858438550
6765,2128854697,1107718462,56301698,781006088
6766,1620390147,2096129985,661121722,1822673944
6767,661381603,1861310882,1531059485,930395918
6768,1939529602,237640980,1833610796,409514590
6769,1487819923,1620116456,771065367,556925594
6770,1315718548,362547955,2097865828,814461613
6771,411628710,35671813,673607902,16061452
6772,1958608024,704244460,314596962,361651285
6773,1374747209,1744418980,1961919476,1473713546
6774,1767629698,1931019436,449337662,1715184758
6775,252027116,1044639467,1854437123,2019133540
6776,1989497676,968572588,1055457181,177071403
6777,115822763,478451330,1095417404,1305095171
6778,542677625,311992676,994207249,44254912
6779,1077946389,1714204474,1651212,1295118636
6780,2119605240,1637048338,65791594,156353310
6781,1358799740,1711965572,1539042531,1970210058
6782,1441466264,1196035522,1801786196,347258610
6783,296238221,1367976800,398133634,1816297342
6784,291331260,353473455,1493909100,2059023297
6785,1626375695,1532261469,1186593620,1879910903
